Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Employee_ID,Promotion_Gap_Ratio,Role_Stagnation_Index,Training_Intensity_Score,Manager_Stability_Indicator,Promotion_Gap_Score,Training_Need_Indicator,Career_Stagnation_Flag,Retention_Opportunity_Index,Retention_Opportunity_Level,Career_Cluster,Career_Cluster_Label
37,0,Travel_Rarely,1470,Research & Development,10,3,Medical,2,Female,71,3,1,Research Scientist,2,Married,3936,9953,1,No,11,3,1,1,8,2,1,8,4,7,7,EMP1164,0.875,0.5,0.25,0.875,High,Medium,1,83.125,High,1,Developing Professional
40,0,Travel_Rarely,448,Research & Development,16,3,Life Sciences,3,Female,84,3,3,Manufacturing Director,4,Single,7945,19948,6,Yes,15,3,4,0,18,2,2,4,2,3,3,EMP1165,0.75,0.5,0.5,0.75,Medium,Medium,0,66.25,High,1,Developing Professional
48,0,Travel_Frequently,365,Research & Development,4,5,Medical,3,Male,89,2,4,Manager,4,Married,15202,5602,2,No,25,4,2,1,23,3,3,2,2,2,2,EMP1167,1.0,1.0,1.5,1.0,Low,Low,0,85.0,High,1,Developing Professional
27,0,Travel_Rarely,486,Research & Development,8,3,Medical,2,Female,86,4,1,Research Scientist,3,Married,3517,22490,7,No,17,3,1,0,5,0,3,3,2,0,2,EMP1170,0.0,0.6666666666666666,0.0,0.6666666666666666,Low,Medium,0,65.0,High,1,Developing Professional
27,0,Travel_Frequently,591,Research & Development,2,3,Medical,4,Male,87,3,1,Research Scientist,4,Single,2580,6297,2,No,13,3,3,0,6,0,2,4,2,1,2,EMP1171,0.25,0.5,0.0,0.5,Low,Medium,0,62.5,High,1,Developing Professional
20,0,Travel_Rarely,1141,Sales,2,3,Medical,3,Female,31,3,1,Sales Representative,3,Single,2783,13251,1,No,19,3,1,0,2,3,3,2,2,2,2,EMP1179,1.0,1.0,1.5,1.0,Low,Low,0,90.0,High,1,Developing Professional
34,0,Travel_Rarely,1130,Research & Development,3,3,Life Sciences,4,Female,66,3,2,Research Scientist,2,Divorced,5433,19332,1,No,12,3,3,1,11,2,3,11,8,7,9,EMP1180,0.6363636363636364,0.7272727272727273,0.1818181818181818,0.8181818181818182,High,Medium,1,79.54545454545455,High,2,Experienced Professional
49,0,Travel_Rarely,464,Research & Development,16,3,Medical,4,Female,74,3,1,Laboratory Technician,1,Divorced,2587,24941,4,Yes,16,3,2,1,17,2,2,2,2,2,2,EMP1193,1.0,1.0,1.0,1.0,Low,Medium,0,100.0,High,1,Developing Professional
38,0,Travel_Frequently,148,Research & Development,2,3,Medical,4,Female,42,2,1,Laboratory Technician,2,Single,2440,23826,1,No,22,4,2,0,4,3,3,4,3,3,3,EMP1194,0.75,0.75,0.75,0.75,Medium,Low,1,73.75,High,1,Developing Professional
47,0,Travel_Rarely,1225,Sales,2,4,Life Sciences,2,Female,47,4,4,Manager,2,Divorced,15972,21086,6,No,14,3,3,3,29,2,3,3,2,1,2,EMP1195,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,Low,Medium,0,63.33333333333333,High,1,Developing Professional
20,0,Travel_Rarely,727,Sales,9,1,Life Sciences,4,Male,54,3,1,Sales Representative,1,Single,2728,21082,1,No,11,3,1,0,2,3,3,2,2,0,2,EMP1198,0.0,1.0,1.5,1.0,Low,Low,0,60.0,High,1,Developing Professional
44,0,Travel_Rarely,528,Human Resources,1,3,Life Sciences,3,Female,44,3,1,Human Resources,4,Divorced,3195,4167,4,Yes,18,3,1,3,8,2,3,2,2,2,2,EMP1201,1.0,1.0,1.0,1.0,Low,Medium,0,95.0,High,1,Developing Professional
26,0,Non-Travel,786,Research & Development,7,3,Medical,4,Male,76,3,1,Laboratory Technician,4,Single,2570,11925,1,No,20,4,3,0,7,5,3,7,7,5,7,EMP1207,0.7142857142857143,1.0,0.7142857142857143,1.0,High,Low,1,73.57142857142857,High,1,Developing Professional
55,0,Travel_Rarely,1441,Research & Development,22,3,Technical Degree,1,Male,94,2,1,Research Scientist,2,Divorced,3537,23737,5,No,12,3,4,1,8,1,3,4,2,1,2,EMP1208,0.25,0.5,0.25,0.5,Low,Medium,0,62.5,High,1,Developing Professional
34,0,Travel_Rarely,678,Research & Development,19,3,Life Sciences,2,Female,35,2,1,Research Scientist,4,Married,2929,20338,1,No,12,3,2,0,10,3,3,10,9,8,7,EMP1213,0.8,0.9,0.3,0.7,High,Low,1,69.5,High,2,Experienced Professional
44,0,Travel_Rarely,921,Research & Development,2,3,Life Sciences,3,Female,96,4,3,Healthcare Representative,4,Married,7879,14810,1,Yes,19,3,2,1,9,2,3,8,7,6,7,EMP1215,0.75,0.875,0.25,0.875,High,Medium,1,79.375,High,2,Experienced Professional
43,0,Travel_Rarely,1179,Sales,2,3,Medical,4,Male,73,3,2,Sales Executive,4,Married,7847,6069,1,Yes,17,3,1,1,10,3,3,10,9,8,8,EMP1217,0.8,0.9,0.3,0.8,High,Low,1,71.0,High,2,Experienced Professional
41,0,Travel_Rarely,918,Sales,6,3,Marketing,4,Male,35,3,3,Sales Executive,3,Single,9241,15869,1,No,12,3,2,0,10,3,3,10,8,8,7,EMP1219,0.8,0.8,0.3,0.7,High,Low,1,71.5,High,2,Experienced Professional
39,0,Non-Travel,792,Research & Development,1,3,Life Sciences,4,Male,77,3,2,Laboratory Technician,4,Married,6472,8989,1,Yes,15,3,4,1,9,2,3,9,8,5,8,EMP1241,0.5555555555555556,0.8888888888888888,0.2222222222222222,0.8888888888888888,High,Medium,1,72.22222222222221,High,2,Experienced Professional
30,0,Travel_Frequently,1312,Research & Development,2,4,Technical Degree,4,Female,78,2,1,Research Scientist,1,Single,4968,26427,0,No,16,3,4,0,10,2,3,9,7,0,7,EMP1245,0.0,0.7777777777777778,0.2222222222222222,0.7777777777777778,High,Medium,0,60.0,High,1,Developing Professional
24,0,Travel_Frequently,897,Human Resources,10,3,Medical,1,Male,59,3,1,Human Resources,4,Married,2145,2097,0,No,14,3,4,1,3,2,3,2,2,2,1,EMP1246,1.0,1.0,1.0,0.5,Low,Medium,0,87.5,High,1,Developing Professional
30,0,Travel_Rarely,979,Sales,15,2,Marketing,3,Male,94,2,3,Sales Executive,1,Divorced,7140,3088,2,No,11,3,1,1,12,2,3,7,7,1,7,EMP1252,0.1428571428571428,1.0,0.2857142857142857,1.0,High,Medium,0,75.71428571428572,High,1,Developing Professional
33,0,Non-Travel,775,Research & Development,4,3,Technical Degree,4,Male,90,3,2,Research Scientist,2,Divorced,3055,6194,5,No,15,3,4,2,11,2,2,9,8,1,7,EMP1266,0.1111111111111111,0.8888888888888888,0.2222222222222222,0.7777777777777778,High,Medium,0,62.77777777777777,High,1,Developing Professional
34,0,Travel_Rarely,511,Sales,3,2,Life Sciences,4,Female,32,1,2,Sales Executive,4,Single,6029,25353,5,No,12,3,1,0,6,3,3,2,2,2,2,EMP1271,1.0,1.0,1.5,1.0,Low,Low,0,85.0,High,1,Developing Professional
51,0,Travel_Rarely,942,Research & Development,3,3,Technical Degree,1,Female,53,3,3,Manager,3,Married,13116,22984,2,No,11,3,4,0,15,2,3,2,2,2,2,EMP1276,1.0,1.0,1.0,1.0,Low,Medium,0,100.0,High,1,Developing Professional
46,0,Travel_Rarely,734,Research & Development,2,4,Medical,3,Male,46,3,5,Research Director,4,Divorced,19328,14218,7,Yes,17,3,3,1,24,3,3,2,1,2,2,EMP1278,1.0,0.5,1.5,1.0,Low,Low,0,70.0,High,1,Developing Professional
36,0,Travel_Rarely,1383,Research & Development,10,3,Life Sciences,4,Male,90,3,3,Healthcare Representative,1,Married,8321,25949,7,Yes,13,3,4,1,15,1,3,12,8,5,7,EMP1279,0.4166666666666667,0.6666666666666666,0.0833333333333333,0.5833333333333334,High,High,1,80.41666666666667,High,2,Experienced Professional
33,0,Travel_Rarely,867,Research & Development,8,4,Life Sciences,4,Male,90,4,1,Research Scientist,1,Married,3143,6076,6,No,19,3,2,1,14,1,3,10,8,7,6,EMP1283,0.7,0.8,0.1,0.6,High,High,1,96.0,High,2,Experienced Professional
46,0,Non-Travel,849,Sales,26,2,Life Sciences,2,Male,98,2,2,Sales Executive,2,Single,7991,25166,8,No,15,3,3,0,6,3,3,2,2,2,2,EMP1286,1.0,1.0,1.5,1.0,Low,Low,0,95.0,High,1,Developing Professional
39,0,Travel_Frequently,766,Sales,20,3,Life Sciences,3,Male,83,3,2,Sales Executive,4,Divorced,4127,19188,2,No,18,3,4,1,7,6,3,2,1,2,2,EMP1293,1.0,0.5,3.0,1.0,Low,Low,0,70.0,High,1,Developing Professional
58,0,Non-Travel,350,Sales,2,3,Medical,2,Male,52,3,4,Manager,2,Divorced,16291,22577,4,No,22,4,4,1,37,0,2,16,9,14,14,EMP1302,0.875,0.5625,0.0,0.875,High,High,1,100.0,High,2,Experienced Professional
40,0,Travel_Rarely,750,Research & Development,12,3,Life Sciences,2,Female,47,3,2,Healthcare Representative,1,Divorced,4448,10748,2,No,12,3,2,1,15,3,3,7,4,7,7,EMP1305,1.0,0.5714285714285714,0.4285714285714285,1.0,High,Low,1,87.14285714285714,High,2,Experienced Professional
31,0,Travel_Frequently,1125,Sales,7,4,Marketing,1,Female,68,3,3,Sales Executive,1,Married,9637,8277,2,No,14,3,4,2,9,3,3,3,2,2,2,EMP1307,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,Low,Low,0,71.66666666666666,High,1,Developing Professional
58,0,Travel_Frequently,1216,Research & Development,15,4,Life Sciences,1,Male,87,3,4,Research Director,3,Married,15787,21624,2,Yes,14,3,2,0,23,3,3,2,2,2,2,EMP1311,1.0,1.0,1.5,1.0,Low,Low,0,90.0,High,1,Developing Professional
45,0,Non-Travel,589,Sales,2,4,Life Sciences,3,Female,67,3,2,Sales Executive,3,Married,5154,19665,4,No,22,4,2,2,10,3,4,8,7,5,7,EMP1315,0.625,0.875,0.375,0.875,High,Low,1,69.375,High,2,Experienced Professional
43,0,Travel_Frequently,1422,Sales,2,4,Life Sciences,1,Male,92,3,2,Sales Executive,4,Married,5675,19246,1,No,20,4,3,1,7,5,3,7,7,7,7,EMP1317,1.0,1.0,0.7142857142857143,1.0,High,Low,1,85.0,High,2,Experienced Professional
42,0,Non-Travel,355,Research & Development,10,4,Technical Degree,3,Male,38,3,1,Research Scientist,3,Married,2936,6161,3,No,22,4,2,2,10,1,2,6,3,3,3,EMP1321,0.5,0.5,0.1666666666666666,0.5,Medium,High,1,67.5,High,1,Developing Professional
47,0,Travel_Rarely,207,Research & Development,9,4,Life Sciences,2,Female,64,3,1,Laboratory Technician,3,Single,2105,5411,4,No,12,3,3,0,7,2,3,2,2,2,0,EMP1322,1.0,1.0,1.0,0.0,Low,Medium,0,85.0,High,1,Developing Professional
28,0,Non-Travel,280,Human Resources,1,2,Life Sciences,3,Male,43,3,1,Human Resources,4,Divorced,2706,10494,1,No,15,3,2,1,3,2,3,3,2,2,2,EMP1324,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,Low,Medium,0,66.66666666666666,High,1,Developing Professional
27,0,Travel_Rarely,728,Sales,23,1,Medical,2,Female,36,2,2,Sales Representative,3,Married,3540,7018,1,No,21,4,4,1,9,5,3,9,8,5,8,EMP1329,0.5555555555555556,0.8888888888888888,0.5555555555555556,0.8888888888888888,High,Low,1,67.22222222222221,High,2,Experienced Professional
43,0,Travel_Rarely,823,Research & Development,6,3,Medical,1,Female,81,2,5,Manager,3,Married,19392,22539,7,No,13,3,4,0,21,2,3,16,12,6,14,EMP1331,0.375,0.75,0.125,0.875,High,Medium,1,65.625,High,2,Experienced Professional
27,0,Travel_Frequently,1131,Research & Development,15,3,Life Sciences,4,Female,77,2,1,Research Scientist,1,Married,4774,23844,0,No,19,3,4,1,8,2,2,7,6,7,3,EMP1335,1.0,0.8571428571428571,0.2857142857142857,0.4285714285714285,High,Medium,1,97.14285714285714,High,1,Developing Professional
39,0,Travel_Rarely,835,Research & Development,19,4,Other,4,Male,41,3,2,Research Scientist,4,Divorced,3902,5141,8,No,14,3,2,3,7,2,3,2,2,2,2,EMP1336,1.0,1.0,1.0,1.0,Low,Medium,0,95.0,High,1,Developing Professional
29,0,Travel_Rarely,592,Research & Development,7,3,Life Sciences,4,Male,59,3,1,Laboratory Technician,1,Single,2062,19384,3,No,14,3,2,0,11,2,3,3,2,1,2,EMP1344,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,Low,Medium,0,68.33333333333333,High,1,Developing Professional
45,0,Travel_Rarely,556,Research & Development,25,2,Life Sciences,2,Female,93,2,2,Manufacturing Director,4,Married,5906,23888,0,No,13,3,4,2,10,2,2,9,8,3,8,EMP1347,0.3333333333333333,0.8888888888888888,0.2222222222222222,0.8888888888888888,High,Medium,1,63.33333333333333,High,1,Developing Professional
40,0,Travel_Rarely,1137,Research & Development,1,4,Life Sciences,1,Male,98,3,4,Manager,1,Divorced,16823,18991,2,No,11,3,1,1,22,3,3,19,7,11,16,EMP1349,0.5789473684210527,0.3684210526315789,0.1578947368421052,0.8421052631578947,High,Low,1,61.84210526315789,High,2,Experienced Professional
44,0,Travel_Rarely,170,Research & Development,1,4,Life Sciences,2,Male,78,4,2,Healthcare Representative,1,Married,5033,9364,2,No,15,3,4,1,10,5,3,2,0,2,2,EMP1353,1.0,0.0,2.5,1.0,Low,Low,0,70.0,High,1,Developing Professional
36,0,Travel_Rarely,335,Sales,17,2,Marketing,3,Male,33,2,2,Sales Executive,2,Married,5507,16822,2,No,16,3,3,2,12,1,1,4,2,1,3,EMP1356,0.25,0.5,0.25,0.75,Low,Medium,0,66.25,High,1,Developing Professional
31,0,Travel_Rarely,471,Research & Development,4,3,Medical,1,Female,62,4,1,Laboratory Technician,3,Divorced,3978,16031,8,No,12,3,2,1,4,0,2,2,2,2,2,EMP1361,1.0,1.0,0.0,1.0,Low,Medium,0,100.0,High,1,Developing Professional
26,0,Travel_Frequently,1096,Research & Development,6,3,Other,3,Male,61,4,1,Laboratory Technician,4,Married,2544,7102,0,No,18,3,1,1,8,3,3,7,7,7,7,EMP1362,1.0,1.0,0.4285714285714285,1.0,High,Low,1,85.0,High,2,Experienced Professional
39,0,Non-Travel,1251,Sales,21,4,Life Sciences,1,Female,32,1,2,Sales Executive,3,Married,5736,3987,6,No,19,3,3,1,10,1,3,3,2,1,2,EMP1367,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,Low,Medium,0,68.33333333333333,High,1,Developing Professional
49,0,Travel_Frequently,1064,Research & Development,2,1,Life Sciences,2,Male,42,3,5,Research Director,4,Married,19161,13738,3,No,15,3,4,0,28,3,3,5,4,4,3,EMP1378,0.8,0.8,0.6,0.6,Medium,Low,1,65.0,High,2,Experienced Professional
31,0,Non-Travel,976,Research & Development,3,2,Medical,3,Male,48,3,1,Research Scientist,1,Divorced,3065,3995,1,Yes,13,3,4,1,4,3,4,4,2,2,3,EMP1383,0.5,0.5,0.75,0.75,Low,Low,0,61.25,High,1,Developing Professional
26,0,Travel_Rarely,157,Research & Development,1,3,Medical,3,Male,95,3,1,Laboratory Technician,1,Single,2867,20006,0,No,13,3,4,0,8,6,2,7,7,7,6,EMP1387,1.0,1.0,0.8571428571428571,0.8571428571428571,High,Low,1,97.85714285714286,High,2,Experienced Professional
31,0,Travel_Frequently,1125,Research & Development,1,3,Life Sciences,4,Male,48,1,2,Research Scientist,1,Married,5003,5771,1,No,21,4,2,0,10,6,3,10,8,8,7,EMP1390,0.8,0.8,0.6,0.7,High,Low,1,81.5,High,2,Experienced Professional
33,0,Travel_Frequently,1303,Research & Development,7,2,Life Sciences,4,Male,36,3,2,Healthcare Representative,3,Divorced,5968,18079,1,No,20,4,3,3,9,2,3,9,7,2,8,EMP1399,0.2222222222222222,0.7777777777777778,0.2222222222222222,0.8888888888888888,High,Medium,0,60.55555555555556,High,1,Developing Professional
43,0,Travel_Rarely,574,Research & Development,11,3,Life Sciences,1,Male,30,3,3,Healthcare Representative,3,Married,7510,16873,1,No,17,3,2,1,10,1,3,10,9,0,9,EMP1400,0.0,0.9,0.1,0.9,High,High,0,65.5,High,1,Developing Professional
55,0,Travel_Rarely,189,Human Resources,26,4,Human Resources,3,Male,71,4,5,Manager,2,Married,19636,25811,4,Yes,18,3,1,1,35,0,3,10,9,1,4,EMP1402,0.1,0.9,0.0,0.4,High,High,0,77.0,High,2,Experienced Professional
40,0,Travel_Frequently,692,Research & Development,11,3,Technical Degree,4,Female,73,3,2,Laboratory Technician,3,Married,6323,26849,1,No,11,3,1,1,10,2,4,10,9,9,4,EMP1410,0.9,0.9,0.2,0.4,High,Medium,1,84.0,High,2,Experienced Professional
40,0,Travel_Rarely,444,Sales,2,2,Marketing,2,Female,92,3,2,Sales Executive,2,Married,5677,4258,3,No,14,3,3,1,15,4,3,11,8,5,10,EMP1411,0.4545454545454545,0.7272727272727273,0.3636363636363636,0.9090909090909092,High,Low,1,63.63636363636364,High,2,Experienced Professional
25,0,Travel_Rarely,977,Research & Development,2,1,Other,4,Male,57,3,1,Laboratory Technician,3,Divorced,3977,7298,6,Yes,19,3,3,1,7,2,2,2,2,0,2,EMP1414,0.0,1.0,1.0,1.0,Low,Medium,0,60.0,High,1,Developing Professional
47,0,Travel_Rarely,1180,Research & Development,25,3,Medical,1,Male,84,3,3,Healthcare Representative,3,Single,8633,13084,2,No,23,4,2,0,25,3,3,17,14,12,11,EMP1415,0.7058823529411765,0.8235294117647058,0.1764705882352941,0.6470588235294118,High,Low,1,67.6470588235294,High,2,Experienced Professional
31,0,Travel_Rarely,1154,Sales,2,2,Life Sciences,1,Male,54,3,1,Sales Representative,3,Married,3067,6393,0,No,19,3,3,1,3,1,3,2,2,1,2,EMP1418,0.5,1.0,0.5,1.0,Low,Medium,0,90.0,High,1,Developing Professional
38,0,Travel_Frequently,508,Research & Development,6,4,Life Sciences,1,Male,72,2,2,Manufacturing Director,3,Married,5321,14284,2,No,11,3,4,1,10,1,3,8,3,7,7,EMP1419,0.875,0.375,0.125,0.875,High,High,1,84.375,High,2,Experienced Professional
35,0,Travel_Rarely,1490,Research & Development,11,4,Medical,4,Male,43,3,1,Laboratory Technician,3,Married,2660,20232,7,Yes,11,3,3,1,5,3,3,2,2,2,2,EMP1423,1.0,1.0,1.5,1.0,Low,Low,0,90.0,High,1,Developing Professional
33,0,Travel_Rarely,501,Research & Development,15,2,Medical,2,Female,95,3,2,Healthcare Representative,4,Married,4878,21653,0,Yes,13,3,1,1,10,6,3,9,7,8,1,EMP1426,0.8888888888888888,0.7777777777777778,0.6666666666666666,0.1111111111111111,High,Low,1,60.55555555555555,High,2,Experienced Professional
32,0,Travel_Rarely,234,Sales,1,4,Medical,2,Male,68,2,1,Sales Representative,2,Married,2269,18024,0,No,14,3,2,1,3,2,3,2,2,2,2,EMP1429,1.0,1.0,1.0,1.0,Low,Medium,0,100.0,High,1,Developing Professional
39,0,Travel_Rarely,116,Research & Development,24,1,Life Sciences,1,Male,52,3,2,Research Scientist,4,Single,4108,5340,7,No,13,3,1,0,18,2,3,7,7,1,7,EMP1430,0.1428571428571428,1.0,0.2857142857142857,1.0,High,Medium,0,60.71428571428572,High,1,Developing Professional
21,0,Travel_Rarely,501,Sales,5,1,Medical,3,Male,58,3,1,Sales Representative,1,Single,2380,25479,1,Yes,11,3,4,0,2,6,3,2,2,1,2,EMP1437,0.5,1.0,3.0,1.0,Low,Low,0,80.0,High,1,Developing Professional
36,0,Non-Travel,301,Sales,15,4,Marketing,4,Male,88,1,2,Sales Executive,4,Divorced,5406,10436,1,No,24,4,1,1,15,4,2,15,12,11,11,EMP1448,0.7333333333333333,0.8,0.2666666666666666,0.7333333333333333,High,Low,1,64.33333333333333,High,2,Experienced Professional
40,0,Travel_Rarely,1322,Research & Development,2,4,Life Sciences,3,Male,52,2,1,Research Scientist,3,Single,2809,2725,2,No,14,3,4,0,8,2,3,2,2,2,2,EMP1456,1.0,1.0,1.0,1.0,Low,Medium,0,100.0,High,1,Developing Professional
39,0,Travel_Rarely,613,Research & Development,6,1,Medical,4,Male,42,2,3,Healthcare Representative,1,Married,9991,21457,4,No,15,3,1,1,9,5,3,7,7,1,7,EMP1467,0.1428571428571428,1.0,0.7142857142857143,1.0,High,Low,0,65.71428571428572,High,1,Developing Professional
