Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Employee_ID,Promotion_Gap_Ratio,Role_Stagnation_Index,Training_Intensity_Score,Manager_Stability_Indicator,Promotion_Gap_Score,Training_Need_Indicator,Career_Stagnation_Flag,Retention_Opportunity_Index,Retention_Opportunity_Level,Career_Cluster,Career_Cluster_Label
46,0,Travel_Rarely,228,Sales,3,3,Life Sciences,3,Female,51,3,4,Manager,2,Married,16606,11380,8,No,12,3,4,1,23,2,4,13,12,5,1,EMP1081,0.3846153846153846,0.9230769230769232,0.1538461538461538,0.0769230769230769,High,Medium,1,64.23076923076923,High,2,Experienced Professional
35,0,Travel_Rarely,1029,Research & Development,16,3,Life Sciences,4,Female,91,2,3,Healthcare Representative,2,Single,8606,21195,1,No,19,3,4,0,11,3,1,11,8,3,3,EMP1082,0.2727272727272727,0.7272727272727273,0.2727272727272727,0.2727272727272727,High,Low,1,46.81818181818182,Medium,1,Developing Professional
23,0,Travel_Rarely,507,Research & Development,20,1,Life Sciences,1,Male,97,3,2,Laboratory Technician,3,Single,2272,24812,0,No,14,3,2,0,5,2,3,4,3,1,2,EMP1083,0.25,0.75,0.5,0.5,Low,Medium,0,55.0,Medium,1,Developing Professional
40,1,Travel_Rarely,676,Research & Development,9,4,Life Sciences,4,Male,86,3,1,Laboratory Technician,1,Single,2018,21831,3,No,14,3,2,0,15,3,1,5,4,1,0,EMP1084,0.2,0.8,0.6,0.0,Medium,Low,0,47.0,Medium,1,Developing Professional
34,0,Travel_Rarely,971,Sales,1,3,Technical Degree,4,Male,64,2,3,Sales Executive,3,Married,7083,12288,1,Yes,14,3,4,0,10,3,3,10,9,8,6,EMP1085,0.8,0.9,0.3,0.6,High,Low,1,73.0,High,2,Experienced Professional
31,1,Travel_Frequently,561,Research & Development,3,3,Life Sciences,4,Female,33,3,1,Research Scientist,3,Single,4084,4156,1,No,12,3,1,0,7,2,1,7,2,7,7,EMP1086,1.0,0.2857142857142857,0.2857142857142857,1.0,High,Medium,0,78.57142857142857,High,1,Developing Professional
50,0,Travel_Frequently,333,Research & Development,22,5,Medical,3,Male,88,1,4,Research Director,4,Single,14411,24450,1,Yes,13,3,4,0,32,2,3,32,6,13,9,EMP1087,0.40625,0.1875,0.0625,0.28125,High,Medium,1,36.09375,Medium,2,Experienced Professional
34,0,Travel_Rarely,1440,Sales,7,2,Technical Degree,2,Male,55,3,1,Sales Representative,3,Married,2308,4944,0,Yes,25,4,2,1,12,4,3,11,10,5,7,EMP1088,0.4545454545454545,0.9090909090909092,0.3636363636363636,0.6363636363636364,High,Low,1,60.0,High,2,Experienced Professional
42,0,Travel_Rarely,1210,Research & Development,2,3,Medical,3,Male,68,2,1,Laboratory Technician,2,Married,4841,24052,4,No,14,3,2,1,4,3,3,1,0,0,0,EMP1089,0.0,0.0,3.0,0.0,Low,Low,0,10.0,Low,0,Early-Career Explorer
37,0,Travel_Rarely,674,Research & Development,13,3,Medical,1,Male,47,3,2,Research Scientist,4,Married,4285,3031,1,No,17,3,1,0,10,2,3,10,8,3,7,EMP1090,0.3,0.8,0.2,0.7,High,Medium,1,56.5,Medium,1,Developing Professional
29,0,Travel_Rarely,441,Research & Development,8,1,Other,3,Female,39,1,2,Healthcare Representative,1,Married,9715,7288,3,No,13,3,3,1,9,3,3,7,7,0,7,EMP1091,0.0,1.0,0.4285714285714285,1.0,High,Low,0,60.0,High,1,Developing Professional
33,0,Travel_Rarely,575,Research & Development,25,3,Life Sciences,4,Male,44,2,2,Manufacturing Director,2,Single,4320,24152,1,No,13,3,4,0,5,2,3,5,3,0,2,EMP1092,0.0,0.6,0.4,0.4,Low,Medium,0,44.0,Medium,1,Developing Professional
45,0,Travel_Rarely,950,Research & Development,28,3,Technical Degree,4,Male,97,3,1,Research Scientist,4,Married,2132,4585,4,No,20,4,4,1,8,3,3,5,4,0,3,EMP1093,0.0,0.8,0.6,0.6,Medium,Low,0,33.0,Medium,1,Developing Professional
42,0,Travel_Frequently,288,Research & Development,2,3,Life Sciences,4,Male,40,3,3,Healthcare Representative,4,Married,10124,18611,2,Yes,14,3,3,1,24,3,1,20,8,13,9,EMP1094,0.65,0.4,0.15,0.45,High,Low,1,44.75,Medium,2,Experienced Professional
40,0,Travel_Rarely,1342,Sales,9,2,Medical,1,Male,47,3,2,Sales Executive,1,Married,5473,19345,0,No,12,3,4,0,9,5,4,8,4,7,1,EMP1095,0.875,0.5,0.625,0.125,High,Low,1,66.875,High,1,Developing Professional
33,0,Travel_Rarely,589,Research & Development,28,4,Life Sciences,2,Male,79,3,2,Laboratory Technician,3,Married,5207,22949,1,Yes,12,3,2,1,15,3,3,15,14,5,7,EMP1096,0.3333333333333333,0.9333333333333332,0.2,0.4666666666666667,High,Low,1,53.33333333333333,Medium,2,Experienced Professional
40,0,Travel_Rarely,898,Human Resources,6,2,Medical,3,Male,38,3,4,Manager,4,Single,16437,17381,1,Yes,21,4,4,0,21,2,3,21,7,7,7,EMP1097,0.3333333333333333,0.3333333333333333,0.0952380952380952,0.3333333333333333,High,Medium,1,38.33333333333333,Medium,2,Experienced Professional
24,0,Travel_Rarely,350,Research & Development,21,2,Technical Degree,3,Male,57,2,1,Laboratory Technician,1,Divorced,2296,10036,0,No,14,3,2,3,2,3,3,1,1,0,0,EMP1098,0.0,1.0,3.0,0.0,Low,Low,0,45.0,Medium,0,Early-Career Explorer
40,0,Non-Travel,1142,Research & Development,8,2,Life Sciences,4,Male,72,3,2,Healthcare Representative,4,Divorced,4069,8841,3,Yes,18,3,3,0,8,2,3,2,2,2,2,EMP1099,1.0,1.0,1.0,1.0,Low,Medium,0,95.0,High,1,Developing Professional
45,0,Travel_Rarely,538,Research & Development,1,4,Technical Degree,1,Male,66,3,3,Healthcare Representative,2,Divorced,7441,20933,1,No,12,3,1,3,10,4,3,10,8,7,7,EMP1100,0.7,0.8,0.4,0.7,High,Low,1,72.5,High,2,Experienced Professional
35,0,Travel_Rarely,1402,Sales,28,4,Life Sciences,2,Female,98,2,1,Sales Representative,3,Married,2430,26204,0,No,23,4,1,2,6,5,3,5,3,4,2,EMP1101,0.8,0.6,1.0,0.4,Medium,Low,1,61.0,High,1,Developing Professional
32,0,Travel_Rarely,824,Research & Development,5,2,Life Sciences,4,Female,67,2,2,Research Scientist,2,Married,5878,15624,3,No,12,3,1,1,12,2,3,7,1,2,5,EMP1102,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.7142857142857143,Low,Medium,0,46.42857142857143,Medium,1,Developing Professional
36,0,Travel_Rarely,1157,Sales,2,4,Life Sciences,3,Male,70,3,1,Sales Representative,4,Single,2644,17001,3,Yes,21,4,4,0,7,3,2,3,2,1,2,EMP1103,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,Low,Low,0,43.33333333333333,Medium,1,Developing Professional
48,0,Travel_Rarely,492,Sales,16,4,Life Sciences,3,Female,96,3,2,Sales Executive,3,Divorced,6439,13693,8,No,14,3,3,1,18,2,3,8,7,7,7,EMP1104,0.875,0.875,0.25,0.875,High,Medium,1,89.375,High,2,Experienced Professional
29,0,Travel_Rarely,598,Research & Development,9,3,Life Sciences,3,Male,91,4,1,Research Scientist,3,Married,2451,22376,6,No,18,3,1,2,5,2,2,1,0,0,0,EMP1105,0.0,0.0,2.0,0.0,Low,Medium,0,15.0,Low,0,Early-Career Explorer
33,0,Travel_Rarely,1242,Sales,8,4,Life Sciences,1,Male,46,3,2,Sales Executive,1,Married,6392,10589,2,No,13,3,4,1,8,6,1,2,2,2,2,EMP1106,1.0,1.0,3.0,1.0,Low,Low,0,100.0,High,1,Developing Professional
30,1,Travel_Rarely,740,Sales,1,3,Life Sciences,2,Male,64,2,2,Sales Executive,1,Married,9714,5323,1,No,11,3,4,1,10,4,3,10,8,6,7,EMP1107,0.6,0.8,0.4,0.7,High,Low,1,73.5,High,2,Experienced Professional
38,0,Travel_Frequently,888,Human Resources,10,4,Human Resources,3,Male,71,3,2,Human Resources,3,Married,6077,14814,3,No,11,3,3,0,10,2,3,6,3,1,2,EMP1108,0.1666666666666666,0.5,0.3333333333333333,0.3333333333333333,Low,Medium,0,41.66666666666666,Medium,1,Developing Professional
35,0,Travel_Rarely,992,Research & Development,1,3,Medical,4,Male,68,2,1,Laboratory Technician,1,Single,2450,21731,1,No,19,3,2,0,3,3,3,3,0,1,2,EMP1109,0.3333333333333333,0.0,1.0,0.6666666666666666,Low,Low,0,38.33333333333333,Medium,1,Developing Professional
30,0,Travel_Rarely,1288,Sales,29,4,Technical Degree,3,Male,33,3,3,Sales Executive,2,Married,9250,17799,3,No,12,3,2,1,9,3,3,4,2,1,3,EMP1110,0.25,0.5,0.75,0.75,Low,Low,0,46.25,Medium,1,Developing Professional
35,1,Travel_Rarely,104,Research & Development,2,3,Life Sciences,1,Female,69,3,1,Laboratory Technician,1,Divorced,2074,26619,1,Yes,12,3,4,1,1,2,3,1,0,0,0,EMP1111,0.0,0.0,2.0,0.0,Low,Medium,0,25.0,Low,0,Early-Career Explorer
53,1,Travel_Rarely,607,Research & Development,2,5,Technical Degree,3,Female,78,2,3,Manufacturing Director,4,Married,10169,14618,0,No,16,3,2,1,34,4,3,33,7,1,9,EMP1112,0.0303030303030303,0.2121212121212121,0.1212121212121212,0.2727272727272727,High,Low,0,11.666666666666668,Low,2,Experienced Professional
38,1,Travel_Rarely,903,Research & Development,2,3,Medical,3,Male,81,3,2,Manufacturing Director,2,Married,4855,7653,4,No,11,3,1,2,7,2,3,5,2,1,4,EMP1113,0.2,0.4,0.4,0.8,Low,Medium,0,52.0,Medium,1,Developing Professional
32,0,Non-Travel,1200,Research & Development,1,4,Technical Degree,4,Male,62,3,2,Research Scientist,1,Married,4087,25174,4,No,14,3,2,1,9,3,2,6,5,1,2,EMP1114,0.1666666666666666,0.8333333333333334,0.5,0.3333333333333333,Medium,Low,0,51.66666666666666,Medium,1,Developing Professional
48,0,Travel_Rarely,1108,Research & Development,15,4,Other,3,Female,65,3,1,Research Scientist,1,Married,2367,16530,8,No,12,3,4,1,10,3,2,8,2,7,6,EMP1115,0.875,0.25,0.375,0.75,High,Low,0,68.75,High,1,Developing Professional
34,0,Travel_Rarely,479,Research & Development,7,4,Medical,1,Male,35,3,1,Research Scientist,4,Single,2972,22061,1,No,13,3,3,0,1,4,1,1,0,0,0,EMP1116,0.0,0.0,4.0,0.0,Low,Low,0,0.0,Low,0,Early-Career Explorer
55,0,Travel_Rarely,685,Sales,26,5,Marketing,3,Male,60,2,5,Manager,4,Married,19586,23037,1,No,21,4,3,1,36,3,3,36,6,2,13,EMP1117,0.0555555555555555,0.1666666666666666,0.0833333333333333,0.3611111111111111,Medium,Low,0,12.63888888888889,Low,2,Experienced Professional
34,0,Travel_Rarely,1351,Research & Development,1,4,Life Sciences,2,Male,45,3,2,Research Scientist,4,Married,5484,13008,9,No,17,3,2,1,9,3,2,2,2,2,1,EMP1118,1.0,1.0,1.5,0.5,Low,Low,0,77.5,High,1,Developing Professional
26,0,Travel_Rarely,474,Research & Development,3,3,Life Sciences,1,Female,89,3,1,Research Scientist,4,Married,2061,11133,1,No,21,4,1,0,1,5,3,1,0,0,0,EMP1119,0.0,0.0,5.0,0.0,Low,Low,0,0.0,Low,0,Early-Career Explorer
38,0,Travel_Rarely,1245,Sales,14,3,Life Sciences,3,Male,80,3,2,Sales Executive,2,Married,9924,12355,0,No,11,3,4,1,10,3,3,9,8,7,7,EMP1120,0.7777777777777778,0.8888888888888888,0.3333333333333333,0.7777777777777778,High,Low,1,79.44444444444444,High,2,Experienced Professional
38,0,Travel_Rarely,437,Sales,16,3,Life Sciences,2,Female,90,3,2,Sales Executive,2,Single,4198,16379,2,No,12,3,2,0,8,5,4,3,2,1,2,EMP1121,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,Low,Low,0,53.33333333333333,Medium,1,Developing Professional
36,0,Travel_Rarely,884,Sales,1,4,Life Sciences,2,Female,73,3,2,Sales Executive,3,Single,6815,21447,6,No,13,3,1,0,15,5,3,1,0,0,0,EMP1122,0.0,0.0,5.0,0.0,Low,Low,0,5.0,Low,0,Early-Career Explorer
29,0,Travel_Rarely,1370,Research & Development,3,1,Medical,2,Male,87,3,1,Laboratory Technician,1,Single,4723,16213,1,Yes,18,3,4,0,10,3,3,10,9,1,5,EMP1123,0.1,0.9,0.3,0.5,High,Low,0,53.5,Medium,1,Developing Professional
35,0,Travel_Rarely,670,Research & Development,10,4,Medical,1,Female,51,3,2,Healthcare Representative,3,Single,6142,4223,3,Yes,16,3,3,0,10,4,3,5,2,0,4,EMP1124,0.0,0.4,0.8,0.8,Low,Low,0,29.0,Low,1,Developing Professional
39,0,Travel_Rarely,1462,Sales,6,3,Medical,4,Male,38,4,3,Sales Executive,3,Married,8237,4658,2,No,11,3,1,1,11,3,3,7,6,7,6,EMP1125,1.0,0.8571428571428571,0.4285714285714285,0.8571428571428571,High,Low,1,83.57142857142857,High,2,Experienced Professional
29,0,Travel_Frequently,995,Research & Development,2,1,Life Sciences,1,Male,87,3,2,Healthcare Representative,4,Divorced,8853,24483,1,No,19,3,4,1,6,0,4,6,4,1,3,EMP1126,0.1666666666666666,0.6666666666666666,0.0,0.5,Medium,High,0,64.16666666666666,High,1,Developing Professional
50,0,Travel_Rarely,264,Sales,9,3,Marketing,3,Male,59,3,5,Manager,3,Married,19331,19519,4,Yes,16,3,3,1,27,2,3,1,0,0,0,EMP1127,0.0,0.0,2.0,0.0,Low,Medium,0,15.0,Low,0,Early-Career Explorer
23,0,Travel_Rarely,977,Research & Development,10,3,Technical Degree,4,Male,45,4,1,Research Scientist,3,Married,2073,12826,2,No,16,3,4,1,4,2,3,2,2,2,2,EMP1128,1.0,1.0,1.0,1.0,Low,Medium,0,100.0,High,1,Developing Professional
36,0,Travel_Frequently,1302,Research & Development,6,4,Life Sciences,1,Male,80,4,2,Laboratory Technician,1,Married,5562,19711,3,Yes,13,3,4,1,9,3,3,3,2,0,2,EMP1129,0.0,0.6666666666666666,1.0,0.6666666666666666,Low,Low,0,45.0,Medium,1,Developing Professional
42,0,Travel_Rarely,1059,Research & Development,9,2,Other,4,Male,93,2,5,Manager,4,Single,19613,26362,8,No,22,4,4,0,24,2,3,1,0,0,1,EMP1130,0.0,0.0,2.0,1.0,Low,Medium,0,25.0,Low,1,Developing Professional
35,0,Travel_Rarely,750,Research & Development,28,3,Life Sciences,2,Male,46,4,2,Laboratory Technician,3,Married,3407,25348,1,No,17,3,4,2,10,3,2,10,9,6,8,EMP1131,0.6,0.9,0.3,0.8,High,Low,1,68.0,High,2,Experienced Professional
34,0,Travel_Frequently,653,Research & Development,10,4,Technical Degree,4,Male,92,2,2,Healthcare Representative,3,Married,5063,15332,1,No,14,3,2,1,8,3,2,8,2,7,7,EMP1132,0.875,0.25,0.375,0.875,High,Low,0,60.625,High,1,Developing Professional
40,0,Travel_Rarely,118,Sales,14,2,Life Sciences,4,Female,84,3,2,Sales Executive,1,Married,4639,11262,1,No,15,3,3,1,5,2,3,5,4,1,2,EMP1133,0.2,0.8,0.4,0.4,Medium,Medium,0,63.0,High,1,Developing Professional
43,0,Travel_Rarely,990,Research & Development,27,3,Technical Degree,4,Male,87,4,1,Laboratory Technician,2,Divorced,4876,5855,5,No,12,3,3,1,8,0,3,6,4,0,2,EMP1134,0.0,0.6666666666666666,0.0,0.3333333333333333,Medium,High,0,65.0,High,1,Developing Professional
35,0,Travel_Rarely,1349,Research & Development,7,2,Life Sciences,3,Male,63,2,1,Laboratory Technician,4,Married,2690,7713,1,No,18,3,4,1,1,5,2,1,0,0,1,EMP1135,0.0,0.0,5.0,1.0,Low,Low,0,15.0,Low,0,Early-Career Explorer
46,0,Travel_Rarely,563,Sales,1,4,Life Sciences,4,Male,56,4,4,Manager,1,Single,17567,3156,1,No,15,3,2,0,27,5,1,26,0,0,12,EMP1136,0.0,0.0,0.1923076923076923,0.4615384615384615,Low,Low,0,21.923076923076923,Low,2,Experienced Professional
28,1,Travel_Rarely,329,Research & Development,24,3,Medical,3,Male,51,3,1,Laboratory Technician,2,Married,2408,7324,1,Yes,17,3,3,3,1,3,3,1,1,0,0,EMP1137,0.0,1.0,3.0,0.0,Low,Low,0,40.0,Medium,0,Early-Career Explorer
22,0,Non-Travel,457,Research & Development,26,2,Other,2,Female,85,2,1,Research Scientist,3,Married,2814,10293,1,Yes,14,3,2,0,4,2,2,4,2,1,3,EMP1138,0.25,0.5,0.5,0.75,Low,Medium,0,51.25,Medium,1,Developing Professional
50,0,Travel_Frequently,1234,Research & Development,20,5,Medical,2,Male,41,3,4,Healthcare Representative,3,Married,11245,20689,2,Yes,15,3,3,1,32,3,3,30,8,12,13,EMP1139,0.4,0.2666666666666666,0.1,0.4333333333333333,High,Low,1,35.5,Medium,2,Experienced Professional
32,0,Travel_Rarely,634,Research & Development,5,4,Other,2,Female,35,4,1,Research Scientist,4,Married,3312,18783,3,No,17,3,4,2,6,3,3,3,2,0,2,EMP1140,0.0,0.6666666666666666,1.0,0.6666666666666666,Low,Low,0,30.0,Medium,1,Developing Professional
44,0,Travel_Rarely,1313,Research & Development,7,3,Medical,2,Female,31,3,5,Research Director,4,Divorced,19049,3549,0,Yes,14,3,4,1,23,4,2,22,7,1,10,EMP1141,0.0454545454545454,0.3181818181818182,0.1818181818181818,0.4545454545454545,High,Low,0,18.18181818181818,Low,2,Experienced Professional
30,0,Travel_Rarely,241,Research & Development,7,3,Medical,2,Male,48,2,1,Research Scientist,2,Married,2141,5348,1,No,12,3,2,1,6,3,2,6,4,1,1,EMP1142,0.1666666666666666,0.6666666666666666,0.5,0.1666666666666666,Medium,Low,0,39.16666666666666,Medium,1,Developing Professional
45,0,Travel_Rarely,1015,Research & Development,5,5,Medical,3,Female,50,1,2,Laboratory Technician,1,Single,5769,23447,1,Yes,14,3,1,0,10,3,3,10,7,1,4,EMP1143,0.1,0.7,0.3,0.4,High,Low,0,46.0,Medium,1,Developing Professional
45,0,Non-Travel,336,Sales,26,3,Marketing,1,Male,52,2,2,Sales Executive,1,Married,4385,24162,1,No,15,3,1,1,10,2,3,10,7,4,5,EMP1144,0.4,0.7,0.2,0.5,High,Medium,1,69.5,High,1,Developing Professional
31,0,Travel_Frequently,715,Sales,2,4,Other,4,Male,54,3,2,Sales Executive,1,Single,5332,21602,7,No,13,3,4,0,10,3,3,5,2,0,3,EMP1145,0.0,0.4,0.6,0.6,Low,Low,0,36.0,Medium,1,Developing Professional
36,0,Travel_Rarely,559,Research & Development,12,4,Life Sciences,3,Female,76,3,2,Manufacturing Director,3,Married,4663,12421,9,Yes,12,3,2,2,7,2,3,3,2,1,1,EMP1146,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,Low,Medium,0,53.33333333333333,Medium,1,Developing Professional
34,0,Travel_Frequently,426,Research & Development,10,4,Life Sciences,3,Male,42,4,2,Manufacturing Director,4,Divorced,4724,17000,1,No,13,3,1,1,9,3,3,9,7,7,2,EMP1147,0.7777777777777778,0.7777777777777778,0.3333333333333333,0.2222222222222222,High,Low,1,57.77777777777778,Medium,2,Experienced Professional
49,0,Travel_Rarely,722,Research & Development,25,4,Life Sciences,3,Female,84,3,1,Laboratory Technician,1,Married,3211,22102,1,No,14,3,4,1,10,3,2,9,6,1,4,EMP1148,0.1111111111111111,0.6666666666666666,0.3333333333333333,0.4444444444444444,Medium,Low,0,46.11111111111111,Medium,1,Developing Professional
39,0,Travel_Rarely,1387,Research & Development,10,5,Medical,2,Male,76,3,2,Manufacturing Director,1,Married,5377,3835,2,No,13,3,4,3,10,3,3,7,7,7,7,EMP1149,1.0,1.0,0.4285714285714285,1.0,High,Low,1,100.0,High,2,Experienced Professional
27,0,Travel_Rarely,1302,Research & Development,19,3,Other,4,Male,67,2,1,Laboratory Technician,1,Divorced,4066,16290,1,No,11,3,1,2,7,3,3,7,7,0,7,EMP1150,0.0,1.0,0.4285714285714285,1.0,High,Low,0,60.0,High,1,Developing Professional
35,0,Travel_Rarely,819,Research & Development,18,5,Life Sciences,2,Male,48,4,2,Research Scientist,1,Married,5208,26312,1,No,11,3,4,0,16,2,3,16,15,1,10,EMP1151,0.0625,0.9375,0.125,0.625,High,Medium,0,65.0,High,2,Experienced Professional
28,0,Travel_Rarely,580,Research & Development,27,3,Medical,2,Female,39,1,2,Manufacturing Director,1,Divorced,4877,20460,0,No,21,4,2,1,6,5,2,5,3,0,0,EMP1152,0.0,0.6,1.0,0.0,Low,Low,0,33.0,Medium,1,Developing Professional
21,0,Travel_Rarely,546,Research & Development,5,1,Medical,3,Male,97,3,1,Research Scientist,4,Single,3117,26009,1,No,18,3,3,0,3,2,3,2,2,2,2,EMP1153,1.0,1.0,1.0,1.0,Low,Medium,0,95.0,High,1,Developing Professional
18,1,Travel_Frequently,544,Sales,3,2,Medical,2,Female,70,3,1,Sales Representative,4,Single,1569,18420,1,Yes,12,3,3,0,0,2,4,0,0,0,0,EMP1154,0.0,0.0,2.0,0.0,Low,Medium,0,10.0,Low,0,Early-Career Explorer
47,0,Travel_Rarely,1176,Human Resources,26,4,Life Sciences,4,Female,98,3,5,Manager,3,Married,19658,5220,3,No,11,3,3,1,27,2,3,5,2,1,0,EMP1155,0.2,0.4,0.4,0.0,Low,Medium,0,35.0,Medium,1,Developing Professional
39,0,Travel_Rarely,170,Research & Development,3,2,Medical,3,Male,76,2,2,Laboratory Technician,3,Divorced,3069,10302,0,No,15,3,4,1,11,3,3,10,8,0,7,EMP1156,0.0,0.8,0.3,0.7,High,Low,0,39.5,Medium,1,Developing Professional
40,0,Travel_Rarely,884,Research & Development,15,3,Life Sciences,1,Female,80,2,3,Manufacturing Director,3,Married,10435,25800,1,No,13,3,4,2,18,2,3,18,15,14,12,EMP1157,0.7777777777777778,0.8333333333333334,0.1111111111111111,0.6666666666666666,High,Medium,1,81.11111111111111,High,2,Experienced Professional
35,0,Non-Travel,208,Research & Development,8,4,Life Sciences,3,Female,52,3,2,Healthcare Representative,3,Married,4148,12250,1,No,12,3,4,1,15,5,3,14,11,2,9,EMP1158,0.1428571428571428,0.7857142857142857,0.3571428571428571,0.6428571428571429,High,Low,0,43.92857142857143,Medium,2,Experienced Professional
37,0,Travel_Rarely,671,Research & Development,19,3,Life Sciences,3,Male,85,3,2,Manufacturing Director,3,Married,5768,26493,3,No,17,3,1,3,9,2,2,4,3,0,2,EMP1159,0.0,0.75,0.5,0.5,Low,Medium,0,45.0,Medium,1,Developing Professional
39,0,Travel_Frequently,711,Research & Development,4,3,Medical,1,Female,81,3,2,Manufacturing Director,3,Single,5042,3140,0,No,13,3,4,0,10,2,1,9,2,3,8,EMP1160,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.8888888888888888,Medium,Medium,0,48.33333333333333,Medium,1,Developing Professional
45,0,Travel_Rarely,1329,Research & Development,2,2,Other,4,Female,59,2,2,Manufacturing Director,4,Divorced,5770,5388,1,No,19,3,1,2,10,3,3,10,7,3,9,EMP1161,0.3,0.7,0.3,0.9,High,Low,1,46.5,Medium,2,Experienced Professional
38,0,Travel_Rarely,397,Research & Development,2,2,Medical,4,Female,54,2,3,Manufacturing Director,3,Married,7756,14199,3,Yes,19,3,4,1,10,6,4,5,4,0,2,EMP1162,0.0,0.8,1.2,0.4,Medium,Low,0,35.0,Medium,1,Developing Professional
35,1,Travel_Rarely,737,Sales,10,3,Medical,4,Male,55,2,3,Sales Executive,1,Married,10306,21530,9,No,17,3,3,0,15,3,3,13,12,6,0,EMP1163,0.4615384615384615,0.9230769230769232,0.2307692307692307,0.0,High,Low,1,61.15384615384616,High,2,Experienced Professional
37,0,Travel_Rarely,1470,Research & Development,10,3,Medical,2,Female,71,3,1,Research Scientist,2,Married,3936,9953,1,No,11,3,1,1,8,2,1,8,4,7,7,EMP1164,0.875,0.5,0.25,0.875,High,Medium,1,83.125,High,1,Developing Professional
40,0,Travel_Rarely,448,Research & Development,16,3,Life Sciences,3,Female,84,3,3,Manufacturing Director,4,Single,7945,19948,6,Yes,15,3,4,0,18,2,2,4,2,3,3,EMP1165,0.75,0.5,0.5,0.75,Medium,Medium,0,66.25,High,1,Developing Professional
44,0,Travel_Frequently,602,Human Resources,1,5,Human Resources,1,Male,37,3,2,Human Resources,4,Married,5743,10503,4,Yes,11,3,3,0,14,3,3,10,7,0,2,EMP1166,0.0,0.7,0.3,0.2,High,Low,0,24.0,Low,1,Developing Professional
48,0,Travel_Frequently,365,Research & Development,4,5,Medical,3,Male,89,2,4,Manager,4,Married,15202,5602,2,No,25,4,2,1,23,3,3,2,2,2,2,EMP1167,1.0,1.0,1.5,1.0,Low,Low,0,85.0,High,1,Developing Professional
35,1,Travel_Rarely,763,Sales,15,2,Medical,1,Male,59,1,2,Sales Executive,4,Divorced,5440,22098,6,Yes,14,3,4,2,7,2,2,2,2,2,2,EMP1168,1.0,1.0,1.0,1.0,Low,Medium,0,95.0,High,1,Developing Professional
24,0,Travel_Frequently,567,Research & Development,2,1,Technical Degree,1,Female,32,3,1,Research Scientist,4,Single,3760,17218,1,Yes,13,3,3,0,6,2,3,6,3,1,3,EMP1169,0.1666666666666666,0.5,0.3333333333333333,0.5,Low,Medium,0,39.16666666666666,Medium,1,Developing Professional
27,0,Travel_Rarely,486,Research & Development,8,3,Medical,2,Female,86,4,1,Research Scientist,3,Married,3517,22490,7,No,17,3,1,0,5,0,3,3,2,0,2,EMP1170,0.0,0.6666666666666666,0.0,0.6666666666666666,Low,Medium,0,65.0,High,1,Developing Professional
27,0,Travel_Frequently,591,Research & Development,2,3,Medical,4,Male,87,3,1,Research Scientist,4,Single,2580,6297,2,No,13,3,3,0,6,0,2,4,2,1,2,EMP1171,0.25,0.5,0.0,0.5,Low,Medium,0,62.5,High,1,Developing Professional
40,1,Travel_Rarely,1329,Research & Development,7,3,Life Sciences,1,Male,73,3,1,Laboratory Technician,1,Single,2166,3339,3,Yes,14,3,2,0,10,3,1,4,2,0,3,EMP1172,0.0,0.5,0.75,0.75,Low,Low,0,41.25,Medium,1,Developing Professional
29,0,Travel_Rarely,469,Sales,10,3,Medical,3,Male,42,2,2,Sales Executive,3,Single,5869,23413,9,No,11,3,3,0,8,2,3,5,2,1,4,EMP1173,0.2,0.4,0.4,0.8,Low,Medium,0,47.0,Medium,1,Developing Professional
36,0,Travel_Rarely,711,Research & Development,5,4,Life Sciences,2,Female,42,3,3,Healthcare Representative,1,Married,8008,22792,4,No,12,3,3,2,9,6,3,3,2,0,2,EMP1174,0.0,0.6666666666666666,2.0,0.6666666666666666,Low,Low,0,45.0,Medium,1,Developing Professional
25,0,Travel_Frequently,772,Research & Development,2,1,Life Sciences,4,Male,77,4,2,Manufacturing Director,3,Divorced,5206,4973,1,No,17,3,3,2,7,6,3,7,7,0,7,EMP1175,0.0,1.0,0.8571428571428571,1.0,High,Low,0,50.0,Medium,1,Developing Professional
39,0,Travel_Rarely,492,Research & Development,12,3,Medical,4,Male,66,3,2,Manufacturing Director,2,Married,5295,7693,4,No,21,4,3,0,7,3,3,5,4,1,0,EMP1176,0.2,0.8,0.6,0.0,Medium,Low,0,42.0,Medium,1,Developing Professional
